ID	Positive_score	Negative_score	Content
381	0	1	"Developments in #Syria have made it urgent to switch to the new executive system in order to take steps for our co… https://t.co/t66oCwL6LO
382	0	0	Sometimes I look at the #news and I just think - I need a sit down, a cup of tea and biscuit to digest the enormity… https://t.co/a9l3pHuy2Y
383	1	3	Syria Only “Weeks Away” From Bono Charity Single, Warns UN Fresh terror driving urgent efforts to find lasting solution to crisis #Syria
384	1	0	Talking about #Greece and boat arrivals of #refugees +migrants... top 3 nationalities still escaping some of the le… https://t.co/0AmK4C2uTe
385	0	0	Someone Finally Explained What Just Happened in #Syria, and It Will Make You Question Everything  https://t.co/QoVFoRh8TN
386	2	0	Mattis wanted congressional approval for #Syria strikes, but was overruled by Trump: https://t.co/6BP2CpYJFT
387	0	0	@thetimes And here’s where the bases are within #Syria in our updated briefing https://t.co/7lXJ3Eo7Fi https://t.co/ASBunEagxz
388	0	0	Bas Spliet talks to civilians from Eastern Ghouta. Their testimonies, totally ignored by the mass media, tell a hor… https://t.co/h0FEP7X8P2
389	0	0	Someone Finally Explained What Just Happened in #Syria, and It Will Make You Question Everything  https://t.co/cajIkaUnp4
390	0	0	UN Special Representative for #Syria Staffan de Mistura will visit Ankara for talks on Wednesday with members of th… https://t.co/UGkGa1qRcC
391	0	2	Fmr. Amb. Peter Ford tells the truth about the chemical attack hoax in #Douma #Syria to #BBC listeners, and Chris P… https://t.co/eSAqN9azkz
392	1	3	Well, the Syrian said that, so it must be true. #TimesOfLondon falsely accuses #Israel of launching an attack on… https://t.co/DRxAdQSVTT
393	0	1	So now we know the #OPCW has not identifed the origin of the substance used to poison the #Skripals or the Lab wher… https://t.co/eEhMxDzI3Y
394	0	0	I hope to see the next independence, inshallah! #Syria #17April https://t.co/vTrb2b7oFt
395	1	4	#Israel ready for Iranian revenge attack after #Syria strike kill 7 #IsraeliDefenceForce #theNewYorkTimes...… https://t.co/KjIwF9J0ZW
396	3	0	https://t.co/59vQQ3QW0z  New plan from @POTUS #Trump @realDonaldTrump  to withdraw out of #Syria  Good Good news! P… https://t.co/uYQjE1KiFF
397	0	2	Gunfire postponed a visit by chemical weapons inspectors to the location of a suspected poison gas #Attack in #Syria https://t.co/yqSDDWy3e4
398	0	0	@hrw so what are you doing about #Syria
399	0	1	The situation in Syria is terrible, @DamianHinds - and MPs must have a vote on military action in #Syria
400	1	0	Austria's Sebastian Kurz: #Russia is a superpower and an important player in #Syria. Russia should therefore be inv… https://t.co/CtM03tGL42
401	0	1	@Morning_Joe Morning_Joe’s assessment of Syria is uninformed. Only the people of #Syria should decide fate of Syria… https://t.co/6tZPxSkyvz
402	0	1	internet = anonymous = untrustworthy  #syria #FakeNews
403	2	1	#Syria "If chemical weapons were used in the attack — which Mr. Trump blamed on the Syrian government as well as it… https://t.co/a88EqW7W5u
404	0	3	Heartbreaking😢 A #Syrian little girl crying and calling her mother in front of her body. Her #brother is trying to… https://t.co/n1z43gT5wC
405	1	0	Reading @tomfriedman piece today it appears that #Russia, Assad, Trump's missles into #Syria is just a side show wi… https://t.co/fvrmafnnCu
406	1	0	Well, Brooke certainly didn't think this interview would go the way it did with her loaded questions...… https://t.co/stGoJ3OZhp
407	0	0	@socdemraven if you don't know by now that US UK France Israel meddling in #Syria is all over a proposed #natgas pi… https://t.co/Qrm3pPMxQt
408	1	0	After the interview ! It was an honor meeting and talking to @UNLazzarini and @EUAmbLebanon ahead of the… https://t.co/TbmNCZZ7cI
409	1	0	The U.S. must show leadership &amp; kindness. Accept refugees from #Syria &amp; elsewhere. Add your name: https://t.co/vyi5Gp2qJw @moveon
410	2	0	Cant we all just get along? #SyrianStrikes #US #Russia #Syria #Trump #War #Peace https://t.co/IVARzMBpcH
411	0	0	@cspanwj @RepRussell @WhiteHouse 2) People know #Syria is about Gas+Oil Pipelines from sunni S.Arabia-Gulf States t… https://t.co/Cj1fXdu0TV
412	0	3	This is also a critical problem in Brussels. Frequent attacks (though not necessarily #Syria related). https://t.co/YOA51kiZSD
413	0	0	@tmbsfm #Podcast with @_michaelbrooks (and TMBS Crew @mattlech, @davidslavick &amp; @davidgriscom) | Opposing Empire on… https://t.co/WEIA52ZAdT
414	0	1	Irony is that the #colonial powers / countries in the world are meddling in our #Muslim lands and are in charge ove… https://t.co/faU2zB2gCV
415	0	0	https://t.co/TwFLtza1LG  Check out our latest video on the #SyriaStrikes with Mark Garnett and @drmabon live from t… https://t.co/SVpuPDjSdo
416	0	1	BREAKING! #Russia-n Hunter Sub Chases #UK U-Boat off the Firing Range From #Syria.  SUBTITLES IN ENGLISH… https://t.co/GqZNlVNNoY
417	0	-1	US bombed #Syria to teach #Syria not to bomb Syria because allegedly Syria bombed Syria...  🤦‍♂️  #SyriaCrisis… https://t.co/ARPwmmLVEK
418	0	1	A new zen parable is apparently "If no victims of a gas attack instagram it, did it really happen?" This is what co… https://t.co/oRMv3C7lo0
419	2	1	#Syria, out of love for you, you are converted displaced ravaged. For so long. Now, I just hope all this love from… https://t.co/fJzHeLUqAn
420	0	1	Now, we know it for sure:  #Erdogan's election campaign in 2015: Killing #Kurds in #Turkey and #Iraq.  Erdogan's el… https://t.co/TOrSnvYHB0
421	0	2	#IdLikeToBeRichEnoughTo build a #oil #pipeline mace oppress and bomb 3rd world countries of those who dont want the… https://t.co/roKx1UMRFu
422	0	0	Belgian firms prosecuted over #Syria chemical exports. #ChemicalWeapons #IHL https://t.co/H2ypXIbOio
423	1	0	“President Trump has also given the message that he wants a US pullout of #Syria. Multiple priorities and conflicti… https://t.co/fKLIrXzgkM
424	0	0	"Are Iran and Israel Headed for Their First Direct War?": https://t.co/0JEMwuO6FX #Syria
425	0	0	NOW "#Raytheon, the maker of the #missiles that have been dropped, saw a share price increase of $5bn when the… https://t.co/GZK1iuEVl4
426	1	0	Can you imagine being a child in #Syria right now? Or a mother? Or a father? - who has no way of getting out?
427	0	2	@ClarkeMicah Since there is no serious democratic alternative to Assad, Islamist extremism would inevitably fill an… https://t.co/QKfHR0E1Ad
428	1	0	#US #France #UK #Syria Neither Precise Nor Proportionate https://t.co/Y9d5XtUqmL via @defenseone
429	0	1	U.S government caught lying, again!  乂▾｀)ゝ #Russia supposedly found the chemical weapons factory used by U.S sponso… https://t.co/wHYahh3jQ3
430	2	0	@ClarkeMicah Thanks for pointing this out. Incredibly the Main Broadcasters are using unverified Photos,Videos etc… https://t.co/gr2EiVIV0m
431	0	1	#WhiteHelmets shouted “Gas!”, People started throwing water, but what you see are people suffering from hypoxia – n… https://t.co/CJLTGNnyqD
432	1	0	Since taking office last year, Mr. #Trump has allied himself with Mr. Netanyahu, giving #Israel strategic backing f… https://t.co/n6aMAk0OiV
433	1	1	Senators Concerned About #Trump Policy On #Syria - Sen. Lindsey Graham... said the briefing on the strikes made him… https://t.co/W3T5uaPnF8
434	1	0	@Ian5678 must be doing something right. The trolls are out! #Syria #SyriaStatement #HandsOffSyria #SyriaStrikes https://t.co/uvRhx6BCGs
435	0	2	Mr. King - #Iran continues to prop up Bashar al-assad and its complicit in this arrack [#Syria chemical attack] and… https://t.co/YxUHsxVRBt
436	0	1	After visiting #Douma, western media begin to question ‘gas attack’ narrative. https://t.co/Ikh2dovGhw Oh really, n… https://t.co/KK3Y46F7Gx
437	1	1	This guy is a total joke! #Trump #Iraq #Syria #Russia #Assad @realDonaldTrump https://t.co/PTichOTlA7
438	0	2	The search for truth in the rubble of Douma - and one doctor’s doubts over the chemical attack #syria https://t.co/EPjsfDNRar
439	0	2	Delays keep inspectors from reaching Syria attack site (from @AP) Scroll down for my conversation with @perry_dan a… https://t.co/nPS7u2v1fz
440	2	0	You're right again Mr. President. #NoWarWithSyria #Syria #Trump #MakeAmericaGreatAgain #War https://t.co/rvzzGElK0g
441	0	0	Hezbollah victims in Dar'a and a number of prisoners #syria #daraa https://t.co/fSSP8hOFWi
442	0	1	5000 families will be forcibly displaced from #Dhumaiyr city in Eastern #Qalamoun, North #Damascus countryside to… https://t.co/Uqr29hiZFT
443	0	0	women &amp; children have to escape from so many predators ?! what kind of a world is this? #Asifa #Syria #Rohingya… https://t.co/6NoUJrmA8Q
444	1	2	#SebastianGorka really tarnished his reputation with a lot of people. Appearing on Zionist propaganda outlets to se… https://t.co/kOUoEEo356
445	0	1	Gasoline on the fire #Syria. Two dramatically different approaches are needed to combat these two related problems.… https://t.co/EMAj7JGbEq
446	2	0	@cspanwj @RepRussell Good morning Representative Russell🌄 Thank you sharing #facts about @Israel&amp;#SyriaStrikes. You… https://t.co/tlv7JxX0YG
447	0	1	True Targets of US-Led #Aggression in #Syria  https://t.co/8VeURZ7hIa https://t.co/5e6Gcyp6mR
448	0	0	Read this thread on continuing ISIS fight. Saw, heard same in IDP camp near #Raqqa in Feb. US forces focused on… https://t.co/c0BTqrNFF8
449	0	0	The center of the city of #Douma today. via @sashakots  #EasternGhouta #Syria https://t.co/4c7paGkLOK
450	0	2	#Turkey should exclude #Iran in #Syria to avoid grave threat later ... President Erdogan should never doubt that.
451	0	0	UPDATE || #Dumayr city:  • #JAI militants continue to hand over heavy &amp; medium weapons to #Syria|n State under supe… https://t.co/QSUDb2UXFp
452	0	0	@PatsGirlUSA @ProudResister It wasn't "prooftweeted" before it was copied and pasted from @realDonaldTrump's Twitte… https://t.co/PmEtFaiSsP
453	0	1	Longtime Middle East journalist reports no evidence of gas attack in #Syria #tcot #tlot #teaparty #MAGA https://t.co/ZF1YkrU5VW
454	0	0	#Syria #chemical weapons visit postponed after gunfire: sources https://t.co/bmGeICiWkS #Jordantimes #Syrian… https://t.co/lWk1V29bhy
455	0	1	@APaverDarkly US dont need occupy #Syria. They just need a space for a pipeline of natural gas from Arabia. Why is it so hard to understand?
456	1	0	@RepRussell @cspanwj 2016 #trump demand #Obama expose Sep 11 2001 #28pages #terrorists #SaudiaArabia ~ 2017 #JoeNBC… https://t.co/t6dl4ijQub
457	1	0	Trump’s Message to #Syria Is a Muddled One https://t.co/f7jhPzTP4H via @JonahNRO https://t.co/gzW0nLGumQ
458	1	1	Today is Red Wednesday, the Ezidis New Year, but the displaced #Ezidi people cant celebrate itbecause of their forc… https://t.co/tsXTBDqUoc
459	1	2	#Syria isn't their war. We'd much rather have the troops #home and #safe rather than killing and being killed.… https://t.co/iOpoezwLiH
460	0	0	"Whilst suggesting that #airstrikes are #humanitarian, they have done everything they can to stop providing support… https://t.co/mXEbsfykSD
461	2	0	OPINION: #Trump fulfills #Syria promise by showing what a ‘red line’ really means.  Columnist @MAlthaydy writes: https://t.co/g4SxBWReur
462	0	1	Breaking: Syrian Army's Tiger Forces storm eastern #Qalamoun region https://t.co/dD7VWOEZzB #Damascus #Syria
463	0	1	#Syria: Shaher #Jumaa, Head of negotiation committee,  killed by the terrorists in fighting in the town of #Dumeir… https://t.co/xiVMcoHEXv
464	0	1	#Belgium sold #Sarin gas components to #Syria. I suppose the outrage will be saved for the next time #US bombs #emptybuildings
465	0	1	Today is "Army Day" in #Iran &amp; the #IRGC is transferring highly expensive military equipment to #Syria under the pr… https://t.co/zfOiGKEyTT
466	0	2	Pink Floyds Roger Waters Stops Live Concert To Explain &amp; False Flag Chemical Attack In Syria… https://t.co/I8a1ouABrK
467	1	0	🇩🇪 #CDU supports closer #EU defence cooperation but not #EuroZone reform  Explanation: security crises abound (… https://t.co/K2Hc4lQeKT
468	0	0	Regarding the German #Chlorine found in #Syria and currently being used to deduce chemical weapons were being produ… https://t.co/t49W7LPK4a
469	1	0	Middle East missions to accomplish: It’s not in the U.S. interest for #Syria to be ruled by a jihadist caliph -- or… https://t.co/YVaHZ8Flkd
470	0	0	#Belgium, #Turkey exported #sarin #gas ingredients to #Syria |  https://t.co/6wepcVcFq1
471	0	0	Watch ❗️ https://t.co/OkQQcjMXp7 - #PMQs #ModiInLondon #Windrush #ReadyToBeatMalaria #heatwave #MILondon18 #England… https://t.co/3uK0aIDzC8
472	2	0	Thoughtful &amp; important analysis on the strikes carried out by the UK, US &amp; France in #Syria by @HaidHaid22 https://t.co/Zos79MGkUy
473	1	2	I don't understand what gives our leaders the right to decide to kill innocent people, I'm baffled that this is the… https://t.co/mytL58M2he
474	2	0	You're right Mr. President. #NoWarWithSyria #Syria #Trump #MakeAmericaGreatAgain #War https://t.co/Yf3mjWfltZ
475	2	1	#Finland supports #IIIM crucial work in ensuring #accountability for atrocities being committed in #Syria. Importan… https://t.co/k8kYw34hbG
476	0	0	👉 #SkyNews Poll - When it comes to #Syria and to #Russia who are you backing? #TheresaMay #Conservatives - 45%. #JeremyCorbyn #Labour - 37%.
477	1	0	Obama's former National Security Advisor @AmbassadorRice: "Despite their evident differences, the Obama and Trump a… https://t.co/vS32JeQ2yJ
478	0	0	Bolton in contact with Arab states to create regional force in #Syria: Report https://t.co/CUan1wWcJB https://t.co/bKljVbliLs
479	2	0	Saudi Ready to Send Troops to #Syria if Proposed – Al-Manar TV Lebanon ( raheel sharif is already leading this inte… https://t.co/RUqJDHm2gr
480	0	3	@realDonaldTrump You're a pathetic man w/ poor instinct.  Day after #Syria Strikes was somber, yet you thought only… https://t.co/UVND8r3Xo7
481	3	0	Thank you @CCTV to showcase the #JordanCompact model that allows #Syria @Refugees like Ali to work legally. Over 83… https://t.co/FlLdyPkHZo
482	0	2	Amid raging war, #Syria defiantly celebrates its independence day https://t.co/Z7Dtpo4XtV via @YouTube
483	0	1	A group of Hezbollah was killed in Dar'a during an attempt to infiltrate rebel areas #syria #Daraa
484	2	0	@cspanwj @RepRussell @WhiteHouse 1)  Thanks ! From posts &amp; calls, when DC mentions : "...I have full confidence in… https://t.co/rtcZbrcH6C
485	0	0	NOW on RT UK! We go outside the #UK Parliament to speak to @DerbyChrisW &amp; @andrewfeinstein about what they see as T… https://t.co/Y0ne1cTzsu
486	0	2	No surprise then, that reports of an alledged attack on a Useless Nations security detail team in Syria only confir… https://t.co/QD2geVQcJ8
487	1	1	Mattis told trump he needed Congressional authorization to again bomb #Syria (for show), and was overridden bc Bolt… https://t.co/FX1GUiWbbC
488	1	2	Why the hell doing in #syria @realDonaldTrump they are also humans like Americans. Why the fuck you are doing????????
489	1	0	Will Liberal Michael Ian Black Still Publicize The YouTube Shooting?  #MAGA #Qanon #TRUMP #TrumpTrain… https://t.co/6Jo2q1Syfq
490	0	0	#UK PM #TheresaMay’s husband's firm profits from #Syria airstrikes https://t.co/0mdoLrHDsS via @YouTube
491	0	0	robert fisk is one of few journalists remaining in mainstream media  - though they don't want to hear this message… https://t.co/n8k3HTPm2i
492	1	0	#help #children of #iraq #Syria #Yemen &amp; #world by #donating to your favourite #charity .... help end #violence… https://t.co/0TQoWHmVpd
493	0	2	#Syria #'chemical #attack': #OPCW #Douma #visit #'delayed #by #security #issue' #News #DailyNews: Chemical weapons… https://t.co/tALwQ2sFOe
494	2	0	#Trump wants #Arab #nations to send #troops into #Syria. That’s a #spectacularly #badidea. https://t.co/Pj5we0HWu5… https://t.co/oSgY9Vk7i8
495	0	2	"The Syrian war has morphed into a complicated and dangerous chess game." #syria https://t.co/Vln4QhzwIe
496	0	0	Compare Aleppo, under Assad, &amp; Raqqa under the US coalition?  Who is the “animal”? #Syria #SyriaStatement… https://t.co/n6ELOg6D8a
497	0	0	#FAQ!  #Syria  (Dear, did you shut off the gas?) https://t.co/4CSSYfIPO5
498	1	0	#OUstudents #OUstudentsVoice can you RT am really not sure what to write about #Syria will be more work but more re… https://t.co/Yky95gHLPA
499	2	1	Sen. Lindsay Graham: The #Trump admin "going down a dangerous path" with regard to #Syria.  Could we just have a po… https://t.co/8EIKBG787G
500	0	0	#Syria is in Dr. #Assad's hands its allies are #Russia #Iran and #Hezbollah Period.
501	1	0	@21WIRE @handsoffsyria @VanessaBeeley I fully support .@EvaKBartlett and the other REAL JOURNALISTS in this hit pie… https://t.co/iPSz8MLJw0
502	1	0	Trump: *blames #Putin for #ChemicalWeaponsAttack in #Syria*...*bombs Syria* #NikkiHaley: *introduces #sanctions aga… https://t.co/pR7RAFBrAs
503	0	1	#WW3 #Syria #Yemen #Russia  ‘OLD BLOOD THIRSTY REPTILIAN HUMANOIDS.Or,there must be something in the water!? Hell I… https://t.co/CZLKFRuPSG
504	0	0	Stewart McDonald claims 'he was informed by several sources the gov't has been "selectively offering" briefings by… https://t.co/bL9LLdORwz
505	0	2	#ISIS propagandists Seek to Undermine Rival Jihadists in Syria   Long War Journal https://t.co/4DzxfXBm6r #LongWarJournal #Syria
506	0	1	The security team was forced to withdraw in #Douma #Syria, delaying the arrival of chemical weapons inspectors due… https://t.co/idb40NUUv0
507	4	0	Not sure why, but I trust Israeli Intelligence more than I trust Trump's Pentagon Spokesperson. #WagTheDog #Syria… https://t.co/1l1RFV9jMp
508	0	0	EXCLUSIVE: Large demonstrations by inhabitants inside East #Qalamoun pocket, demanding entrance of #SAA to their to… https://t.co/WxZjtmd5sV
509	0	1	"Israel Conferred With U.S. on Strike in #Syria to Target Iranian War Gear" https://t.co/1Rbn9sTNg6
510	0	1	#Genocide has happened again and again, and the world often stood back and watched.  Armenia, Cambodia, Rwanda, Bos… https://t.co/bPJrqTGZ7H
511	0	1	When your government has money to burn, but they tell you austerity, and cutbacks in health are essential....#Syria… https://t.co/s92JryY2Bb
512	0	2	@NRATV @DLoesch When you say “we are witnesses to the most ruthless attack on a president...” are you referring to… https://t.co/H21Q0YWFm3
513	0	0	https://t.co/Y3cUOGoMtN -CLICK LINK TO PLAY SONG AND VIDEO DYSFUNCTIONAL WORLD #Syria #Russia #War #music… https://t.co/tvk4VGu7ZY
514	1	0	@AFP To stabilize #Syria, journalists and politicians should campaign for economic #sanctions and #arms embargo on… https://t.co/GF9ZMmrYWg
515	0	0	In 2 days: Friday April 20th on Capitol Hill, our panel on Turkey, its emerging role in the Middle East and what th… https://t.co/6wcfeKyk1u
516	0	0	RT @DailyBrian:"'Start Here' podcast: Comey book report" https://t.co/lAzy5Nl6Vl #ABCNews #ChemicalAttacks… https://t.co/qHQrnQnYi7
517	0	0	#Corbyn blasts #May’s decision on joining #Syria strikes via @truth_ngo https://t.co/awL8GWW1iV #JeremyCorbyn #TheresaMay
518	0	0	"#Turkey "continues to take huge strides away from the #EU, in particular in the areas of rule of law and fundament… https://t.co/tqi1v53k28
519	0	0	#Syria Stop gettin played 🇺🇸 https://t.co/kN6mYF0Tjn
520	0	2	@TranslateRealDT After he vomited 🤮 state secrets of ours &amp; one of our closest allies, this isn’t BREAKING NEWS, no… https://t.co/2Y0kO1fn7A
521	0	1	Facing Genocide: Letting History Repeat Itself in #Syria https://t.co/YhHO4vaZwg https://t.co/kaeGp1Rudj
522	1	0	The latest The John Burnham Daily! https://t.co/7I5BW5VKJh #syria #trump
523	0	0	Talking about the upcoming Brussels conference on #Syria with the UN resident coordinator @UNLazzarini and the EU a… https://t.co/U2aFiRrB0I
524	1	-1	So glad that #Syria #Russia did not bomb US for this. https://t.co/905NOVpzcU
525	0	0	Pro #Iran militias to start targeting #US in #Syria @ForeignPolicy https://t.co/BvpQOrkRpw
526	2	0	This is what “liberation” by the US coalition looks like - thousands of civilians murdered, every building flattene… https://t.co/2N0LLyQd31
527	0	2	#counterterrorism #Syria #AUMF #US The Unconstitutional Strike on Syria https://t.co/XpanY791wk via @defenseone
528	0	0	Fallahzadeh is also in charge of all coordination between #Iran’s IRGC &amp; Syrian commanders. Afghan Fatemiyoun &amp; Pak… https://t.co/5Zx8osBk2M
529	0	2	Russia’s refusal to deploy its air defense systems during this attack has among Afghan &amp; Pakistani proxy units stre… https://t.co/1e1ZFFz5w7
530	0	1	"The Prime Minister took the decision to bomb Syria – without even so much as consulting Parliament – under the ful… https://t.co/eKVcIboUSQ
531	0	2	“What concerns the IRGC &amp; our Afghan &amp; Pakistani brothers in #Syria is not the US-led attacks, but Russia’s concili… https://t.co/3596CpzKhy
532	0	0	Source says spirit among #Iran’s IRGC ranks &amp; files are very low after US-led airstrikes in #Syria. Mohammad Reza F… https://t.co/VNRYjNfAJ7
533	0	0	#UNcensored Day 790/472: Pompeo went NK, #Sweden solve #Syria? SG Blood Money 2, UN dodges on #Cameroon, Bdi, #Smal… https://t.co/j0d83CWWER
534	0	0	... too early to speculate - but even small numbers of Saudi Arabia's troops in #Syria would - if attacked - give T… https://t.co/StRXJGwfWi
535	1	1	@ClarkeMicah The greatest injustice in #Syria is the #SyrianWar itself. It must end. Each time the regime appears s… https://t.co/mBXK0Hqpux
536	0	1	[VIDEO] REPORT: Syrian army prepares to assault last rebel enclave near #Damascus |https://t.co/I0x1i6oSUZ| #Syria
537	1	0	Despite most of the world against the #Syria strikes, Macron says it was for their honor https://t.co/7IRIszvsCb
538	0	2	Watch “Syrian Girl: 8 REASONS WHY THE NWO HATES #SYRIA – WE ARE NOT SAVING SYRIANS!  WE ARE STEALING SYRIA!” on You… https://t.co/pPi5ffDPtU
539	0	1	#Israel may attack Iran’s ‘air force’ in #Syria if tensions escalate  https://t.co/lXUCg5Yue1  #SyriaStrike… https://t.co/ToH3pdwU2l
540	1	0	#Trump deserves credit for acting when #Obama wouldn't. He also deserves credit for getting U.S. allies to join us… https://t.co/j2wO16RiXG
541	0	0	Irish Independents 4 Change politician #ClareDaly speaks her mind re. #Syria.  https://t.co/LCaIAfZFtP
542	0	0	#OPCW: #UN Security Team Shot at in #Syria’s #Douma  https://t.co/KaxfAr2N0G
543	0	0	RT @DailyBrian:"'Start Here' podcast: Comey book report" https://t.co/VePG2zElXV #ABCNews #ChemicalAttacks… https://t.co/JKhYLtiJ7i
544	0	2	The media's modus operandi is to accuse/lie, smear, then ask questions after the damage is done. #Syria https://t.co/GHXMdh9jhp
545	0	0	Round up of #Syria #Douma news reports from  around the world. The truth is becoming harder to discern. 3/3  #China… https://t.co/bmtc8aLZJD
546	0	0	RT @DailyBrian:"'Start Here' podcast: Comey book report" https://t.co/J02QZJTBk5 #ABCNews #ChemicalAttacks… https://t.co/Wg3R98pZcc
547	0	1	Ahead of Israel’s Independence Day, the military is preparing for a  potential direct attack against the Jewish Sta… https://t.co/vwrI3b4nQK
548	0	0	chemical weapons || syria || Tamil || Suresh Gounder  #syria #syriawar #chemicalweapon #tamil... https://t.co/H1Ax1j82dR
549	0	0	Round up of #Syria #Douma news reports from  around the world. The truth is becoming harder to discern. 2/3  #Syria… https://t.co/5PSEpl6KWx
550	1	0	“Mission accomplished for everyone but Syrians,” @rashmeerl explains in @PoliticsMeans. #Syria #airstrikes #Trump… https://t.co/gDF263SKFw
551	0	0	Luke exploring the mountain of shoes collected for the refugees. Going to make him AD on the shoot tomorrow.… https://t.co/5YDOlrF0iU
552	0	0	#Syria chemical #weapons probe stalled, #U.N. team reportedly shot at - Apr 18 @ 9:12 AM ET  https://t.co/yRY6DoGwkI
553	0	1	#epNetwork solution @PocketFM_Tx serves in regions where communication is difficult especially for those cut off fr… https://t.co/0oNtMCAie1
554	0	1	Is it just possible that @theresa_may is TRYING to put the Tory government in an indefensible position with… https://t.co/LIPLPE9v9n
555	0	1	5,000 families will be forcibly displaced from Dhumaiyr city in Eastern #Qalamoun, North Damascus to Jarabulus city in North #Aleppo. #Syria
556	0	1	Prof @CraigAWhiteside on what the notebook found in a #Raqqa prison reveals about #ISIS's ops plans in #Iraq,… https://t.co/dThyq4UQ7I
557	0	0	Round up of #Syria #Douma news reports from  around the world. The truth is becoming harder to discern. 1/3  #UK Sk… https://t.co/Elv5In4GH4
558	2	0	What happened to make President Trump reverse his stance on Russian Sanctions? Did Russia say, Trump would not be a… https://t.co/w3gQCOsul5
559	2	2	Ugh. It is amazing how #syria makes people lose their minds. Solidarity Ramah https://t.co/7gq8USXjXo
560	0	0	The smoking gun evidence in Douma, Syria that should bring the British government down #Syria #ChemicalAttack… https://t.co/w0Fy0kuQHS
561	0	2	This is the result of the barbaric escalation attacks carried out by the regime forces on #Homs northern countrysid… https://t.co/WLqkiXdbH2
562	1	1	@Imamofpeace @TarekFatah True! This has been a wake up call for me. I've gone a bit cold on Trump since he bombed S… https://t.co/QLLJothZmp
563	1	0	#Aleppo after liberation from US UK terrorists  #Syria  #DoumaProvocation  #DoumaFalseFlag  #EvictUSAfromSyria… https://t.co/u3nvQ5LK8S
564	0	1	#Syria - an entire generation of Syrians has lost the opportunity of getting an education because of the #war &gt;… https://t.co/bW49HA94HN
565	0	2	Robert Fisk’s #Douma Report Rips Away Excuses for Air Strike on #Syria #WednesdayWisdom https://t.co/2xTn1Fe12m via… https://t.co/RRjxyBUdpZ
566	1	2	There is so much filth &amp; corruption we need to clean out of USA - where are the indictments for:  @HillaryClinton… https://t.co/pmtbn4YwFY
567	0	1	@RealJackTheBad Noting #SaudiArabia n soldiers ineffective in #Yemen and large scale use of 'contractors' #Syria sh… https://t.co/C60Q6WCaSl
568	1	1	Is Australian #media acting fairly or is there a conflict of interest in reporting on #Syria? #auspol #mediareform https://t.co/H0r9q23YwK
569	0	0	In 1 min #Periscope #UN Day 790/472: Pompeo to NK, #Sweden solve #Syria? UN dodges on #Cameroon, #Bdi,  censors, #SmaleFail
570	1	0	Lead rebel negotiator assassinated in eastern #Qalamoun https://t.co/rQettTDbf9 #Damascus #Syria
571	0	0	Places some context on the most recent strikes on #Syria  #PeaceAndRespect  Joes for Change  https://t.co/5z9KOXfoPt https://t.co/5z9KOXfoPt
572	1	0	Is it worth the waiting for? If we live till eighty four All we ever get is gruel! Every day we say our prayer -- W… https://t.co/emDWc6JSMh
573	0	0	That very room in the #Douma hospital, where the White Helmets made a serious bid for a new Oscar. #Syria  Photo (c… https://t.co/VWTQGBcVse
574	0	0	Another must-read #Syria https://t.co/PYkNlxukRG
575	2	0	Honor Killings! #Syria  President Macron: Recent #SyriaStrikes were ‘for the honor of the international community’ https://t.co/T3vmf3efNQ
576	0	1	#EU Parliament Rebuking the #UK and #France bombing #Syria WITHOUT PROOF OF A CHEMICAL ATTACK!   #syriastrike… https://t.co/wpF5SEhjkG
577	1	1	Interesting BBC interview with Sergey Lavrov who claims the suspected chemical attack in Douma was "staged" by the… https://t.co/ZdDbzjC9I1
578	0	0	According to the Syrian Centre for Policy Research, the average life expectancy in #Syria in 2010 was 76. By 2015,… https://t.co/I96ca5U7qV
579	1	1	Is #Syria war over? If yes then why is #crude is running like Usain bolt?  #metals prices are under fire too!… https://t.co/sh32n3MZbZ
580	0	0	WEDNESDAY NEWS IN A RUSH: 10 things in 60 seconds and SentinelTV NewsMinute video https://t.co/UMHj8JC207… https://t.co/abeZzq2yyg
581	0	0	Where will #SaudiArabia find troops to send to #Syria? The kingdom is already bogged down in #Yemen, where the figh… https://t.co/jxuauGFG6t
582	0	1	'I don't want MUPPET Corbyn in power' LBC caller BLASTS #Labour's SHAMEFUL #Syria position #PrimeMinister...… https://t.co/ct3UDsLjDR
583	0	2	My appearance on Sputnik Radio's #FaultLines discussing US chemical attack allegations in #Syria vs. actual #US pol… https://t.co/vCkOVq3ItG
584	0	0	#Syria chemical weapons #visit postponed after gunfire: sources https://t.co/eqP1A3S69C #global #chemicalweapons
585	0	0	Bolton dealing to build an Arab military force in #Syria  - https://t.co/8mVPqnAhZt via @cnni
586	0	0	#Syrian_Opposition Begin The 5th Stage Of Eastern Qalamon Battles In #Syria's #Damascus https://t.co/daBWjYOYaP
587	0	0	Civil Defense teams continue their awareness campaigns to educate civilians about handling and avoiding unexploded… https://t.co/zb4OzVJRAm
588	0	0	Further to further talking about #antisemitism It would appear that it is now antisemitic to criticise the… https://t.co/fBdRz4SiBe
589	0	0	See thread #Syria https://t.co/J0BKdpcWC3
590	1	1	Theory: #Trump's public humiliation of #NikkiHaley was an offering to Vova after the #Syria strikes.
591	1	2	When government attempt to persuade the people to their side, the rhetoric becomes so blatant it is stunning that s… https://t.co/rfH7a0sE7L
592	1	0	funny. #syria #russia #Douma #bombing https://t.co/v61VLFbefe
